id,sno,code,name,address,state,city,pincode,contactPerson,phone,email,validity,scopeUrl,Primary Category,Secondary Categories,Classification Basis,Category Confidence,Category
331,191,8130426,"Spectro Analytical Labs Private Limited, Gautam Buddha Nagar","S-1, GNEPIP Surajpur Industrial Area, Kasna Phase V, Greater Noida, Gautam Buddha Nagar, Gautam Buddha Nagar, Uttar Pradesh, India - 201308",Uttar Pradesh,Noida,201308.0,Aditya Pratap Singh (Technical Manager),+91 9873571512,qa.gn@xoin.eurofinsasia.com,"04 Jan, 2030",https://lims.bis.gov.in/home_lab_scope/331/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
333,192,6138124,"Central Electronics Centre, Indian Institute of Technology, Chennai","Sardar Patel Road, Chennai-600036, Chennai, Chennai, Tamil Nadu, India - 600036",Tamil Nadu,Chennai,600036.0,Dr C R Jeevandoss,9940398231,jeevandoss@iitm.ac.in,"31 Dec, 2029",https://lims.bis.gov.in/home_lab_scope/333/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
336,193,6162436,"SGS India Private Limited, Thiruvallur","Consumer and Retail - Testing laboratory, Block -B , 28B/1(SP), 28B/2(SP), 2nd Main road, Ambattur Industrial estate, Ambattur., Chennai, Thiruvallur, Tamil Nadu, India - 600058",Tamil Nadu,Chennai,600058.0,K.Ramamohan,9840830474,Yagneswar.Rao@sgs.com,"26 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/336/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
337,194,7133816,"TUV India Private Limited (7133816), Pune","TUV India House Survey No: 42,3/1 &amp; 3/2, Near Bitwise Tower, Sus-Pashan Road,, Pune, Pune, Maharashtra, India - 411021",Maharashtra,Pune,411021.0,Rehana Shaikh (Quality Manager),+91 022 66477000,rehana@tuv-nord.com,"08 May, 2028",https://lims.bis.gov.in/home_lab_scope/337/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
340,195,8116426,"Yadav Measurements Pvt Ltd, Udaipur","Plot no. F 373-375, RIICO Bhamashah Industrial Area, Kaladwas, Udaipur (Rajasthan)-313003, Udaipur, Udaipur, Rajasthan, India - 313003",Rajasthan,Udaipur,313003.0,Prateek Paliwal,2942650127,yadav.measurements@yadavmeasurements.com,-,https://lims.bis.gov.in/home_lab_scope/340/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
342,196,8101924,"Electronic Regional Test Laboratory (North) - ERTL (STQC), Delhi","S-Block, Okhla Industrial Area, Phase-II,, New Delhi, South East, Delhi, India - 110020",Delhi,Delhi,110020.0,Manjula Bhati (Quality Manager),+91 1126386219,ertlnorth@stqc.nic.in,"31 Dec, 2026",https://lims.bis.gov.in/home_lab_scope/342/,Construction & Cement,Electrical & Electronics,Name/address metadata heuristic,Low,Construction & Cement
355,197,7109836,"GUJARAT TEST HOUSE, AHMEDABAD","Plot No.292, Road No.4, G.I.D.C., Kathwada, Ahmedabad-382 430., Ahmedabad, Ahmadabad, Gujarat, India - 382430",Gujarat,Ahmedabad,382430.0,,+91 9825063601,gth292@gmail.com,"15 Jul, 2027",https://lims.bis.gov.in/home_lab_scope/355/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
394,198,8166336,"Intertek India Private Limited (289-290), Gurugram","Plot No 289 &amp; 290 Udyog Vihar Phase II ,Gurugram ,Haryana 122016, GURUGRAM, Gurugram, Haryana, India - 122016",Haryana,Gurugram,122016.0,Sudhanshu Kumar,8527990259,sudhanshu.kumar@intertek.com,-,https://lims.bis.gov.in/home_lab_scope/394/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
399,199,5140804,"NATIONAL TEST HOUSE-ER (NTH), KOLKATA","BLOCK-CP, SECTOR-V,, SALT LAKE CITY, Kolkata, 24 PARAGANAS NORTH, West Bengal, India - 700091",West Bengal,Kolkata,700091.0,Shri Suresh Babu Murugesan,9412223289,director-kol@nth.gov.in,"14 Jun, 2027",https://lims.bis.gov.in/home_lab_scope/399/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
401,200,7167626,"RAJKOT ENGINEERING TESTING AND RESEARCH CENTRE, RAJKOT","Plot No-372, Aji GIDC, O-road, Rajkot, Rajkot, Rajkot, Gujarat, India - 360003",Gujarat,Rajkot,360003.0,Nilesh Bundheliya (Quality Manager),+91 7069728109,cfcrajkot@gmail.com,"25 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/401/,Mechanical & Engineering,,Name/address metadata heuristic,Medium,Mechanical & Engineering
405,201,9167906,"Arihant Analytical Laboratory Pvt. Ltd., Sonipat","Plot No. 272, Sector-57, Phase-IV, HSIIDC Kundli, Sonipat Haryana, Sonipat, Sonipat, Haryana, India - 131028",Haryana,Sonipat,131028.0,RAHUL JAIN,9310022355,aalkundli@gmail.com,"02 Jun, 2027",https://lims.bis.gov.in/home_lab_scope/405/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
416,202,8167106,"Softlines and Electrical Safety Testing Laboratory TUV Rheinland India Pvt Ltd., Gurgaon (8167106)","330-331 Udyog Vihar Phase IV, Gurugram, Gurugram, Haryana, India - 122015",Haryana,Gurugram,122015.0,,+91 80 46498000,g.kaur@ind.tuv.com,-,https://lims.bis.gov.in/home_lab_scope/416/,Electrical & Electronics,Safety & Protective Equipment,Name/address metadata heuristic,Low,Electrical & Electronics
419,203,5123904,"National Test House (NTH), Alipore, Kolkata-700027","11/1 Judges Court Road, Kolkata, Kolkata, Kolkata, West Bengal, India - 700027",West Bengal,Kolkata,700027.0,Shri Suresh Babu Murugesan,9412223289,director-kol@nth.gov.in,"08 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/419/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
423,204,6167704,"CENTRAL LEATHER RESEARCH INSTITUTE (CSIR-CLRI), CHENNAI","Sardar Patel Road Adyar, Opposite to Indian Institute Of Technology, Chennai, Tamil Nadu 600020, chennai, Chennai, Tamil Nadu, India - 600020",Tamil Nadu,Chennai,600020.0,Dr.Mohan R (Quality Manager),+91 44 24437168,clricaters@clri.res.in,"02 May, 2027",https://lims.bis.gov.in/home_lab_scope/423/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
425,205,7170010,"Chem-Tech Laboratories Private Limited, Pune","S-22, Parvati Industrial Estate, Pune Satara Road, Pune, Pune, Pune, Maharashtra, India - 411009",Maharashtra,Pune,411009.0,Priya Nair,9226579376,bis@chemtechlabs.com,"07 Apr, 2028",https://lims.bis.gov.in/home_lab_scope/425/,Chemical & Petrochemical,,Name/address metadata heuristic,Low,Chemical & Petrochemical
429,206,9121314,Punjab Biotechnology Incubator,"Knowledge city, sector-81, SAS nagar, Mohali 140306, Punjab, SAS Nagar, S.A.S Nagar, Punjab, India - 140306",Punjab,Mohali,140306.0,,+91 0172 5020895,pbti2015@yahoo.in,"18 Feb, 2028",https://lims.bis.gov.in/home_lab_scope/429/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
437,207,6167206,"TUV Rheinland (India) Pvt. Ltd., Visakhapatnam","Survey No. 480/2, AMTZ Campus, Nadupuru Village, Pedagantyada Mandal, Pragadi Maidan,, visakhapatnam, Visakhapatanam, Andhra Pradesh, India - 530031",Andhra Pradesh,Visakhapatnam,530031.0,Mr. Nagendra Hebbar,6364894533,Nagendra.Hebbar@ind.tuv.com,"03 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/437/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
438,208,5117534,"Central Institute of Petrochemical Engineering and Technology (CIPET), Guwahati","NH 31, Near Assam Oil Petrol Pump, P.O Changsari, Guwahati, Assam, Guwahati, Kamrup, Assam, India - 781101",Assam,Guwahati,781101.0,Sagolsem Itomba (Quality Manager),+91 044 22254780,cipetcstsguwahati@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/438/,"Plastic, Rubber & Polymer",Mechanical & Engineering; Food & Agriculture; Chemical & Petrochemical,Name/address metadata heuristic,Medium,"Plastic, Rubber & Polymer"
441,209,8170106,Standard Testing Laboratory Private Limited,"PLOT NO.782,KANJHAWALA INDUSTRIAL AREA,NEW DELHI,NORTH WEST, Delhi, North West, Delhi, India - 110081",Delhi,Delhi,110081.0,S K Pathak,7011080876,standardtestinglaboratory@yahoo.com,"10 Apr, 2028",https://lims.bis.gov.in/home_lab_scope/441/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
445,210,6168016,"Mats India Private Limited, Chennai","1A,1B, PERUMAL KOIL STREET, NERKUNDRAM, CHENNAI, Chennai, Tamil Nadu, India - 600107",Tamil Nadu,Chennai,600107.0,R VIJAYA (Quality Manager),+91 9840095622,lab.enquiry@matsgroup.com,"29 Jun, 2027",https://lims.bis.gov.in/home_lab_scope/445/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
453,211,9168306,Bharat Test House Pvt. Ltd. 1668 Sonipat,"1668 (DIV-II), HSIIDC INDUSTRIAL ESTATE, RAI, DIST. SONEPAT, HARYANA, INDIA, Sonipat, Sonipat, Haryana, India - 131029",Haryana,Sonipat,131029.0,,+91 9310314585,bthdiv2@bharattesthouse.com,-,https://lims.bis.gov.in/home_lab_scope/453/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
455,212,8169616,"VARDAN ENVIROLAB, GURUGRAM","Plot No. 82-A, Sector 5, HSIIDC IMT Manesar ,Gurgaon, Gurugram, Gurugram, Haryana, India - 122051",Haryana,Gurugram,122051.0,Mr. Gaurav Pratap Singh,9015719913,gaurav@vardan.co.in,"26 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/455/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
463,213,8169106,Delhi Analytical Research Laboratory,"PLOT NO-2, TIMBER BLOCK, JHILMIL INDUSTRIAL AREA NEAR DILSHAD GARDEN METRO STATION, NEW Delhi, East, Delhi, India - 110095",Delhi,Delhi,110095.0,Yash Pal Singh (Technical Manager),+91 9717324010,darltesting@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/463/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
464,214,6168516,"Accurate Labs, Vijayawada","K.V.S.R. Siddhardha College of Pharmaceutical Sciences, SPIIC Block, IIIrd Floor, Pinnamaneni Polyclinic Road, Siddhardha Nagar, Vijayawada-520010, Andhra Pradesh., Vijayawada, Krishna, Andhra Pradesh, India - 520010",Andhra Pradesh,Vijayawada,520010.0,Swarna Kumari V (Quality Manager),+91 6301959631,aefal.labs@gmail.com,"03 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/464/,Pharmaceutical & Medical,Construction & Cement,Name/address metadata heuristic,Low,Pharmaceutical & Medical
472,215,8170306,"BLUESKY LAB LLP, GHAZIABAD","Plot no. 62, 63, 1st 2nd 3rd Floor, Ganga Enclave, Behta Hajipur, Main Delhi Saharanpur Road, Near Johri Enclave Metro Station, Ghaziabad, Uttar Pradesh, 201102, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201102",Delhi,Delhi,201102.0,Ashutosh Jaiswal(Quality Manager),9953745002,info@blueskylab.in,"22 May, 2028",https://lims.bis.gov.in/home_lab_scope/472/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
475,216,8175206,Allumera Engineering Solutions Pvt ltd,"Khasra no.-61, Matiala village, uttam nagar, New Delhi-110059, New Delhi, South West, Delhi, India - 110059",Delhi,Delhi,110059.0,Chandan Kumar,9310347744,aespllab@gmail.com,"13 Dec, 2029",https://lims.bis.gov.in/home_lab_scope/475/,Mechanical & Engineering,,Name/address metadata heuristic,Medium,Mechanical & Engineering
476,217,6162126,"TUV Rheinland (India) Pvt., Ltd., Bengaluru (6162126)","TUV Rheinland (India) Pvt., Ltd. 27/B, 2nd Cross Road, Electronic City Phase-1, Bangalore, Bengaluru, Bengaluru Rural, Karnataka, India - 560100",Karnataka,Bengaluru,560100.0,Purushothama A (Quality Manager),+91 9620288818,Kamalaksha.cs@ind.tuv.com,"10 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/476/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
493,218,8183516,"Pious laboratories Pvt. Ltd., Indore","57 Confectionery Park, indore, Indore, Madhya Pradesh, India - 453331",Madhya Pradesh,Indore,453331.0,Ajay Mahajan (Quality Manager),+91 9770480382,info@piouslabs.com,"07 Jan, 2028",https://lims.bis.gov.in/home_lab_scope/493/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
499,219,8168706,"KRISHNA DIGITAL MATERIAL TESTING LABORATORY LLP, BHOPAL","02, Bhawani Nagar JK Road Bhopal, Bhopal, Bhopal, Madhya Pradesh, India - 462021",Madhya Pradesh,Bhopal,462021.0,Shyam Mohan Tiwari (Quality Manager),+91 0755 4001289,krishnalab12@gmail.com,"19 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/499/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
507,220,6170406,"SKC COMPLIANCE LAB PRIVATE LIMITED, MAHADEVPURA","SP-9, NGEF INDUSTRIAL ESTATE,, Mahadevpura, Bengaluru Urban, Karnataka, India - 560048",Karnataka,Bengaluru,560048.0,Firoz M Ali - Managing Director,9945544085,sales@skclabcompliance.com,"24 May, 2028",https://lims.bis.gov.in/home_lab_scope/507/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
509,221,7119516,"KONARK RESEARCH FOUNDATION (A DIVISION OF SAGA RESEARCH LABORATORIES PVT.LTD), DAMAN","PLOT NO. 338/1 BEHIND PATEL CRICKET GROUND, KACHIGAM, DAMAN, Daman, Daman, Daman &amp; Diu, India - 396210",Dadra and Nagar Haveli and Daman and Diu,Daman,396210.0,Mr. Girish B Patel,9377004366,patel.girish@konarkgroup.com,"31 Dec, 2026",https://lims.bis.gov.in/home_lab_scope/509/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
511,222,6169806,"VIRIDIAN TESTING LABORATORIES LLP, TIRUPUR","8/3176-A5, Jothipuram, 2nd Street,, PN Road, Pandiyan Nagar,, Tirupur- 641602. Tamilnadu., Tiruppur, Tamil Nadu, India - 641602",Tamil Nadu,Tiruppur,641602.0,venkatesh,9843254971,venkatesh@viridianlab.com,"20 Feb, 2028",https://lims.bis.gov.in/home_lab_scope/511/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
513,223,5169204,"National Test House (NER) - NTH, Guwahati","C.I.T.I Complex, Post: Gopinath Nagar, Kalapahar, Guwahati-781016, Guwahati, Kamrup Metro, Assam, India - 781016",Assam,Guwahati,781016.0,Shri Animesh Das,9412223452,director-guw@nth.gov.in,"13 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/513/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
516,224,8171826,TVS LABS,"A-5/16A, A-Block, Third &amp; Fourth Floor, Jhilmil Industrial Area, Shahdara, Delhi, Shahdara, Delhi, India - 110095",Delhi,Delhi,110095.0,Vimal Kumar Gupta (Technical Manager),+91 9116653300,tvslabs@gmail.com,"18 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/516/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
518,225,8176306,MATERIAL TESTING LABORATORY LLP,"B-103, PHASE-1 OKHLA, INDUSTRIAL AREA NEAR TATA STEEL, DELHI, South, Delhi, India - 110020",Delhi,Delhi,110020.0,Rajni Sharma (Quality Manager),+91 9891493575,materialtestinglaboratory@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/518/,Metal & Metallurgy,,Name/address metadata heuristic,Low,Metal & Metallurgy
527,226,7169416,"JUBILANT PHARMA AND CHEMICAL LAB (OPC) PVT.LTD, NAVI MUMBAI","Surya Gayatri CHS. Ltd., Shop No. 10 to 15, Plot No. D-14/15, Sector-6, New Panvel (E), Navi Mumbai – 410 206., Panvel, Raigad, Maharashtra, India - 410206",Maharashtra,Mumbai,410206.0,Ms. Manjusha Gawand (Quality Manager),+91 022 274500,qa@jubilantpharma.co.in,"12 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/527/,Pharmaceutical & Medical,Chemical & Petrochemical,Name/address metadata heuristic,Low,Pharmaceutical & Medical
537,227,8168906,"URS PRODUCTS AND TESTING PVT. LTD. (A29), NOIDA","A-29, Sector 5, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Neeraj Rathee (Quality Manager),+91 9871062220,testing.a29@urs-labs.com,-,https://lims.bis.gov.in/home_lab_scope/537/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
541,228,5169006,"Pulp and Paper Research Institute (PAPRI), Rayagada","Jaykaypur, Rayagada, Rayagada, Odisha, India - 765017",Odisha,Odisha,765017.0,S K Pradhan,7978395679,papri@jkpm.jkmail.com,"13 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/541/,Packaging & Paper,,Name/address metadata heuristic,Low,Packaging & Paper
545,229,8170206,"POWERONIC TEST &amp; RESEARCH CENTRE PRIVATE LIMITED, GREATER NOIDA","First Floor, B-2/4, Site-B, UPSIDC Surajpur Industrial Area, Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201306",Uttar Pradesh,Noida,201306.0,Shivangi Bhardwaj,9602085835,info@poweroniclab.com,"11 Apr, 2028",https://lims.bis.gov.in/home_lab_scope/545/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
546,230,7169736,"ELCA Laboratories, Navi Mumbai","Plot No: Gen-62, TTC Industrial Area, MIDC Mahape, Navi Mumbai-400710., Navi Mumbai, Thane, Maharashtra, India - 400710",Maharashtra,Mumbai,400710.0,Vaishali Bharambe (Quality Manager),+91 22 68511222,vaishali@elcalabs.com,"02 Feb, 2028",https://lims.bis.gov.in/home_lab_scope/546/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
553,231,6173106,"INTERSTELLAR TESTING CENTRE PRIVATE LIMITED, CHENNAI","PLOT NO.2, S NO. 12/2A, INDUSTRIAL ESTATE, PERUNGUDI, CHENNAI, Kanchipuram, Tamil Nadu, India - 600096",Tamil Nadu,Chennai,600096.0,Dr.Vadivel Prabakaran,7397791910,prabakaran.v@itclabs.com,-,https://lims.bis.gov.in/home_lab_scope/553/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
562,232,6171206,"Eureka Analytical Services Private Limited, Bengaluru","#617 , AB square,5th Main, OMBR Layout, Kasturi Nagar, Bangalore, Bengaluru Urban, Karnataka, India - 560043",Karnataka,Bengaluru,560043.0,Hemalatha B,8748037689,bhemalatha@eurekaserv.com,"02 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/562/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
573,233,8169906,"QA TESTING LABORATORIES PRIVATE LIMITED, NOIDA","B-76 ,SECTOR- 64 , NOIDA, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,DR. DILEEP KUMAR,9350040389,qm@qatestinglaboratories.com,"05 Apr, 2028",https://lims.bis.gov.in/home_lab_scope/573/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
583,234,9178004,"Central Institute of Petrochemicals Engineering &amp; Technology (CIPET), CSTS - Dehradun","CIPET : Centre for Skilling and Technical Support (CSTS), Haridwar Road, Post-Bhaniyawala, Doiwala, Dehradun, Dehradun, Dehradun, Uttarakhand, India - 248140",Uttarakhand,Dehradun,248140.0,Dr. Pratap Chandra Padhi,9437111344,testing.cipetdehradun@gmail.com,"24 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/583/,Mechanical & Engineering,"Plastic, Rubber & Polymer",Name/address metadata heuristic,Medium,Mechanical & Engineering
586,235,6170916,"GLOBAL LAB AND CONSULTANCY SERVICES LLP, SALEM","S.F.No.92/3A2, Geetha Nagar, AlagapuramPudur, Salem,, Salem, Salem, Tamil Nadu, India - 636016",Tamil Nadu,Salem,636016.0,Suresh A (Quality Manager),+91 0427 2970989,sk@glcs.in,"13 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/586/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
587,236,8168806,"Bahadurgarh Footwear Development Services (BFDS), Bahadurgarh","PLOT NO. I-1, HSIIDC SECTOR-4-B, Bahadurgarh, Haryana 124507, Bahadurgarh, Jhajjar, Haryana, India - 124507",Haryana,Bahadurgarh,124507.0,SIDDHARTH DUBEY,9968222227,fpabahadurgarh@gmail.com,"02 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/587/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
588,237,8171606,"Stellar Test House, Noida","G-68, Sector-63, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Surbhi Garg (Quality Manager),+91 8130190099,ankit@stellartesthouse.com,"26 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/588/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
591,238,8169306,Universal Testing and Research Centre (Division of Sustainable Stewardship Private Limited),"487/59, Ground Floor, Village Peeragarhi, National Market, New Delhi, West, Delhi, India - 110087",Delhi,Delhi,110087.0,ROOPESH SRIVASTAVA (Quality Manager),+91 9810730485,lab@universaltesthouse.com,"28 Nov, 2027",https://lims.bis.gov.in/home_lab_scope/591/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
592,239,8171106,"Customer Services &amp; Development Center, HPCL-Mittal Energy Limited, Noida","Plot A27, Sector 65, Gautam Buddha Nagar, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Satyajit Samanta,9988885236,satyajit.samanta@hmel.in,"28 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/592/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
596,240,8170806,"COTERD SOLUTIONS (OPC) PRIVATE LIMITED, AC TEST LAB, GREATER NOIDA","BLOCK ECOTECH VI PLOT NO. 62, SECTOR ECOTECH VI, GREATER NOIDA, Gautam Buddha Nagar, Uttar Pradesh, India - 201310",Uttar Pradesh,Noida,201310.0,Dr. Minakshi Shrivastava (Quality Manager),+91 9561266784,anuj@coterd.com,"15 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/596/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
607,241,5172106,"ANALYTICAL DEVELOPMENT- R &amp; D, EMAMI LTD., Kolkata","13, BT ROAD, KOLKATA 700056, KOLKATA, 24 PARAGANAS NORTH, West Bengal, India - 700056",West Bengal,Kolkata,700056.0,Dr. Partha Ganguly,8335043366,partha.ganguly@emamigroup.com,"03 May, 2029",https://lims.bis.gov.in/home_lab_scope/607/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
614,242,6169526,"TUV INDIA PVT LTD, PEENYA, BENGALURU","Plot No. 105, Peenya 3rd phase, sy.no. 90,92 and 93 Peenya Village, Yeshwanthapura Hobli,, BANGALORE, Bengaluru Urban, Karnataka, India - 560058",Karnataka,Bengaluru,560058.0,Gattu Anil Kumar,9505831183,dmoloy@tuv-nord.com,-,https://lims.bis.gov.in/home_lab_scope/614/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
637,243,9121934,"Central Institute of Petrochemicals Engineering &amp; Technology (CIPET), Murthal","CIPET-Murthal, Near DCRUST, Murthal, Sonipat, Sonipat, Sonipat, Haryana, India - 131039",Haryana,Sonipat,131039.0,SM Khaja (Quality Manager),+91 22254780,murthal@cipet.gov.in,"09 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/637/,Mechanical & Engineering,"Plastic, Rubber & Polymer",Name/address metadata heuristic,Medium,Mechanical & Engineering
646,244,5171706,"NBML Building Materials Testing Lab LLP, Raipur","Raipur Bilaspur Road, Near Akaswani Radio Station, Urkura Nagar Raipur Chhattisgarh 493221, Raipur, Raipur, Chhattisgarh, India - 493221",Chhattisgarh,Raipur,493221.0,Nikhil Bajpayee (Technical Manager),+91 9881110389,nbmtl2017@gmail.com,"29 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/646/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
659,245,9171906,"QVC Certification Services Pvt. Ltd., Ambala","2-B, CIVIL LINES, YUKTI BUSINESS CENTRE, JAIL ROAD, NEAR OLD SESSION COURT, AMBALA,HARYANA, INDIA, Ambala City, Ambala, Haryana, India - 134003",Haryana,Ambala,134003.0,ANIL ARORA,9316037657,cemark@qvccert.com,"12 Jan, 2029",https://lims.bis.gov.in/home_lab_scope/659/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
661,246,8176726,ABSOLUTE EXPERTISE TESTING LABORATORY LLP,"PLOT NO.1, KH NO. 23/1, 1ST FLOOR, AMBEY GARDEN, VILLAGE LIBASPUR, NORTH WEST, DELHI-110042, NEW DELHI, North West, Delhi, India - 110042",Delhi,Delhi,110042.0,Yogesh Pal (Quality Manager),+91 7065432161,info.aetllab@gmail.com,"11 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/661/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
674,247,7171406,Precise Analytics Lab. (A Div of Meyer Organics Pvt.Ltd.),"Plot no. B-22, Road no. 16, Wagle Estate, Thane, Thane, Thane, Maharashtra, India - 400604",Maharashtra,Thane,400604.0,,+91 9769804657,info@preciseanalytics.co.in,"23 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/674/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
680,248,7171526,"EAMP Laboratories LLP, Palghar","Survey No.102/1/2, Nagar Parishad House, Opp. ISKCON Food Relief Foundation, Near Sukhsagar Lane, Mahim Road, Palghar (W) 401 404, Palghar, Palghar, Maharashtra, India - 401404",Maharashtra,Palghar,401404.0,Yogesh Chandane,7021235486,admin@eamplaboratories.com,"13 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/680/,Food & Agriculture,,Name/address metadata heuristic,Low,Food & Agriculture
684,249,9171026,"Vijai Electricals Ltd., Transformer Testing Laboratory, Haridwar","Vijai Electricals Ltd., Plot no. 1A, Sector 12, IIE, SIDCUL, Haridwar, Haridwar, Uttarakhand, India - 249403",Uttarakhand,Haridwar,249403.0,Surendra Kumar Sharma (Quality Manager),+91 40 67617777,surendra.sharma@vijai.co.in,"14 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/684/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
693,250,8164006,EKO PRO ENGINEERS PRIVATE LIMITED (32/37) GHAZIABAD,"32/37, SOUTH SIDE OF G.T ROAD, INDUSTRIAL AREA, Ghaziabad, Uttar Pradesh, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201009",Uttar Pradesh,Ghaziabad,201009.0,Amit Saxena (Quality Manager),+91 9810243870,labs@ekopro.in,"27 May, 2028",https://lims.bis.gov.in/home_lab_scope/693/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
699,251,8171306,"INDIAN TESTING LABORATORY PRIVATE LIMITED, GREATER NOIDA","Plot No-248 , Ecotech - III, Udyog Kendra - II, GREATER NOIDA, Gautam Buddha Nagar, Uttar Pradesh, India - 201306",Uttar Pradesh,Noida,201306.0,Prem Prakash Srivastava,9999669383,itlnoida.labs@gmail.com,"15 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/699/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
